index,start,end,filename,description,url
13,00:43,00:45,013_00-43_00-45.png,"A man standing holding a small flame icon in his hand.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130030_bbf36e1e-4f52-4308-bc07-2ac1abee4f5c.png
14,00:45,00:50,014_00-45_00-50.png,"A man pointing at a big empty square box frame beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130037_dbdb9aba-fcfe-415f-9ef3-e1dcb4b064bf.png
15,00:50,00:53,015_00-50_00-53.png,"A man standing beside huge wobbly hand-drawn text 'FIRE' with a flame above it.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130040_fdbec524-3801-43de-b8c7-12150da0e5a9.png
16,00:53,00:56,016_00-53_00-56.png,"A man holding up one finger with a small lightbulb beside his head, a simple idea.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130047_f2cafcd1-00a4-4e2e-994e-1e17a40195ba.png
17,00:56,00:59,017_00-56_00-59.png,"A man pointing at a wall calendar with a big dollar sign on it.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130153_8d651a62-b219-45f2-9649-12b6c4ab29e7.png
18,00:59,01:02,018_00-59_01-02.png,"A man beside a tall stack of coins growing into a big pile, a portfolio.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130156_98008d94-778b-4d90-92bb-9e596cc2f156.png
19,01:02,01:04,019_01-02_01-04.png,"A man beside a briefcase crossed out with a big black X, no more work.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130223_9416ba12-445d-4d1c-ad93-119c8eb06206.png
20,01:04,01:07,020_01-04_01-07.png,"A man holding a small calculator and looking at it thinking, with a thought bubble.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130238_27cd2986-221f-4ca5-a560-916c12a5f4a1.png
21,01:07,01:11,021_01-07_01-11.png,"A man pointing at huge wobbly hand-drawn text 'x25' floating beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130242_96631e64-8db3-4b3a-adf5-903b26333ed0.png
22,01:11,01:14,022_01-11_01-14.png,"A man pointing at huge wobbly hand-drawn text '4%' floating beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130243_336415c9-bc63-4051-82e1-39e4b43166fd.png
23,01:14,01:16,023_01-14_01-16.png,"A man holding up a sheet of paper document labeled 'STUDY'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130243_bc11f2a4-386b-4d1f-851b-62a29209a3e5.png
24,01:16,01:20,024_01-16_01-20.png,"A man holding a big magnifying glass over a jagged line chart.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130244_86cd6e93-afc7-4b53-bd3d-c6c170abdfc3.png
25,01:20,01:22,025_01-20_01-22.png,"A man pointing at a simple pie chart with a few slices.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130245_8e2ad397-b024-4c3a-bd39-0b20c3a701a4.png
26,01:22,01:28,026_01-22_01-28.png,"A man beside a big hourglass and a money bag.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130246_a500fcee-f466-4d06-9dec-5bc5f1a71da9.png
27,01:28,01:34,027_01-28_01-34.png,"A man taking a small slice labeled '4%' out of a round pie chart with his hand.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130246_8c188baa-d234-4851-bd78-41d12b942d5c.png
28,01:34,01:37,028_01-34_01-37.png,"A man pointing at a stock line chart with a big arrow going up.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130339_2a3aaacc-88a2-4315-9ec7-f1ee8892ac03.png
29,01:37,01:42,029_01-37_01-42.png,"A man pointing at huge wobbly hand-drawn text '30 YEARS' floating beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130248_7181ac57-f686-49e3-b80f-3b73d9ee0e05.png
30,01:42,01:43,030_01-42_01-43.png,"A man holding an open wallet stuffed with cash, with a big checkmark beside it.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130341_c80d1b38-eae8-4f70-b5e1-66fcf32728e9.png
31,01:44,01:48,031_01-44_01-48.png,"A man pointing at huge wobbly hand-drawn text '$50,000 / YEAR' floating beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130343_72155129-7970-40c0-99ab-05915f0c4bec.png
32,01:48,01:55,032_01-48_01-55.png,"A man beside huge wobbly hand-drawn text '$50K x25 = $1.25M'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130345_38a46981-a10c-4022-9be6-ea1b7fcb9237.png
33,01:55,01:58,033_01-55_01-58.png,"A man pointing at a round bullseye target labeled 'FIRE #'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130347_dc5daf49-b793-4ad9-afc9-466bb4206726.png
34,01:59,02:02,034_01-59_02-02.png,"A man pointing at huge wobbly hand-drawn text '$80,000 / YEAR' floating beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130349_295f20c5-ac54-4c82-9f0a-265069b70cc5.png
35,02:02,02:04,035_02-02_02-04.png,"A man pointing at huge wobbly hand-drawn text '$2,000,000' floating beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130351_cdfbf790-b694-41e3-8e63-87b3ffcc17e3.png
36,02:04,02:09,036_02-04_02-09.png,"A man beside a glass jar full of coins with a small upward growth arrow, money staying invested.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130353_6d9312d4-b03b-4229-a784-09a5bcdca401.png
37,02:09,02:12,037_02-09_02-12.png,"A man beside a small plant growing out of a stack of coins while one hand picks a single coin off the top.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130413_2a29f22f-db3d-4ecb-a722-3758b56c5641.png
38,02:13,02:15,038_02-13_02-15.png,"A man beside a static flat pile of cash crossed out with a big black X.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130415_68216178-4138-471d-b7cd-2098d5035b7c.png
39,02:15,02:19,039_02-15_02-19.png,"A man taking a small thin slice from a large growing pie chart with an upward arrow.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130417_07c0a51f-5287-45c6-b072-bfe16e981d20.png
40,02:19,02:22,040_02-19_02-22.png,"A man looking out at a long horizon line with a rising sun and a very long arrow stretching to the right.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130419_a538fa60-aae6-435d-a1b6-f339151d88e7.png
41,02:22,02:25,041_02-22_02-25.png,"A man stepping in from the side pointing at wobbly text 'COAST FIRE' with a flame and a wave.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130421_fed29908-39da-4448-b148-ad4e0d9a0dc8.png
42,02:25,02:29,042_02-25_02-29.png,"A man jumping with both arms raised up excited, with little motion lines around him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130423_d5934d9f-4b90-4365-bdce-95030fb49764.png
43,02:29,02:32,043_02-29_02-32.png,"A man pointing at a milestone signpost standing on a winding path.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130426_ebd9269a-c24b-49ef-88c1-88619719a100.png
44,02:32,02:37,044_02-32_02-37.png,"A man flexing one arm to show a big round muscle bicep.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130427_fb76e15a-8121-4aa3-8243-38a17321c6ab.png
45,02:37,02:38,045_02-37_02-38.png,"A man pointing at wobbly hand-drawn text 'COMPOUND INTEREST' with a big snowball rolling beside it.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130442_35ecfc11-3c64-48ce-af86-1bec5e15a99b.png
46,02:38,02:40,046_02-38_02-40.png,"A man pointing upward at a glowing lightbulb above his head.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130444_ed6e5cdc-1d87-4c88-8614-2d8cfa4f7eb3.png
47,02:40,02:42,047_02-40_02-42.png,"A man beside an alarm clock showing early morning and a small stack of coins.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130446_ee760584-92a8-4088-89bf-bc39a0d4a42d.png
48,02:42,02:45,048_02-42_02-45.png,"A man sitting relaxed in a chair while a big arrow lifts a heavy barbell labeled 'MARKET' for him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130449_ddaf6c00-cfc0-44d7-9648-d05172b3f738.png
49,02:45,02:48,049_02-45_02-48.png,"A man holding up one open palm in a stop gesture beside a single dollar bill.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130451_b4cd545a-1154-4b0d-bbe3-3cb227f5d2e6.png
50,02:48,02:50,050_02-48_02-50.png,"A man pointing at a single calendar page marked with a big black X.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130452_ed3804ed-e91d-4f67-a5b9-9624a1d0d777.png
51,02:50,02:52,051_02-50_02-52.png,"A man watching a tall plant grow by itself out of a pot of coins with no hands touching it.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130455_2e6a3a0d-90f8-4e6e-8cde-568994950535.png
52,02:52,02:54,052_02-52_02-54.png,"A man pointing at a big upward arrow rising to a bullseye target labeled 'FIRE'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130456_719c831b-13b3-4a5c-86ee-326327b34049.png
53,02:54,02:57,053_02-54_02-57.png,"A man pointing at a clock beside huge wobbly hand-drawn text '65'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130513_fda551b0-c823-423f-a01d-a5638a7c170d.png
54,02:57,02:59,054_02-57_02-59.png,"A man hitting a bullseye target with a dart, a big checkmark beside it.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130515_c93232fc-2b88-4293-952c-fb1cf09c7904.png
55,02:59,03:01,055_02-59_03-01.png,"A man beside a big closed padlock sitting on wobbly text 'RETIREMENT'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130517_5b28e6a2-4030-45b6-a374-cecd20e80fc9.png
56,03:01,03:03,056_03-01_03-03.png,"A man coasting on a skateboard, relaxed and gliding.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130519_bb9f9ea4-9aa9-41e3-935b-bac3ba9495cb.png
57,03:03,03:04,057_03-03_03-04.png,"A man beside a piggy bank crossed out with a big black X.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130521_02346e88-7868-4121-b8fd-d0f44d74a559.png
58,03:04,03:08,058_03-04_03-08.png,"A man standing relaxed with both hands behind his head, calm and carefree.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130522_f3c77b2c-9161-4a7e-a4f3-3774e2d305d3.png
59,03:08,03:10,059_03-08_03-10.png,"A man beside a money bag with several arrows pointing outward in different directions.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130524_0f6cb84b-7645-41cf-a32d-4c4c8f8451f4.png
60,03:10,03:14,060_03-10_03-14.png,"A man surrounded by a suitcase, an airplane, and a paint palette icons.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130526_ba3b222c-af5c-491c-840e-cfc118fd9803.png
61,03:14,03:16,061_03-14_03-16.png,"A man exhaling a relaxed sigh with a little curl of breath in front of his mouth, eyes closed calmly.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130542_8750ddd4-dd04-4a9e-8fc7-58fa570e84e8.png
62,03:16,03:18,062_03-16_03-18.png,"A man pointing a finger up with emphasis beside a big wobbly exclamation mark.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130544_6bca0709-1b00-48fb-b56b-2a9f97b5ec09.png
63,03:18,03:23,063_03-18_03-23.png,"A man pointing at huge wobbly hand-drawn text '10%' beside a small upward line chart.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130546_3cb09919-2cd4-4882-9121-0c12a8873b41.png
64,03:23,03:27,064_03-23_03-27.png,"A man pointing at wobbly hand-drawn text 'INDEX FUND' beside a basket holding many tiny coins.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130548_5119b240-8dc3-4dc9-96ee-a398e94034ae.png
65,03:27,03:29,065_03-27_03-29.png,"A man pointing at huge wobbly hand-drawn text 'S&P 500'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130550_ce645d63-736d-49b3-8c41-ca5869b24d62.png
66,03:29,03:34,066_03-29_03-34.png,"A man beside two coins turning into four coins with an arrow, and wobbly text '7 YRS'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130552_df679a73-7bad-4cfd-8561-33404b435720.png
67,03:34,03:39,067_03-34_03-39.png,"A man pointing at a big steep curve swooping upward to the top right.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130554_7d70fe84-0a14-4fb2-a274-fb5c43f9f3f4.png
68,03:39,03:44,068_03-39_03-44.png,"A man beside a single tiny coin with a big arrow leading to a huge pile of money, labeled wobbly text '20 to 60'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130556_c913da0c-c224-44aa-9580-2bdf1fb4032a.png
69,03:44,03:47,069_03-44_03-47.png,"A man pointing at a thick stack of many calendar pages with wobbly text 'DECADES'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130610_8553b20d-5b1a-42db-9c9b-0b74ec349ce7.png
70,03:47,03:51,070_03-47_03-51.png,"A man pointing at a chalkboard with a wobbly equation and a small flame drawn on it.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130612_0a3f2b6d-0aa9-40a6-b4c7-729d95785cd0.png
71,03:51,03:56,071_03-51_03-56.png,"A man beside a balance scale where a big clock outweighs a small money bag on the other side.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130614_725985ac-90ae-480b-93ed-286bc3c55d4f.png
72,03:57,04:00,072_03-57_04-00.png,"A man holding a calculator with a big wobbly question mark above his head.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130616_eb274c50-185f-420e-898d-63cf81a6f4f0.png
73,04:00,04:02,073_04-00_04-02.png,"A man holding up two fingers beside a big wobbly hand-drawn number '2'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130618_d2cdd193-0174-4443-b611-79c2b2937552.png
74,04:02,04:06,074_04-02_04-06.png,"A man pointing at wobbly text '#1' beside a bullseye target.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130620_4e7acaed-9005-4150-91c0-510569b5e2e8.png
75,04:06,04:13,075_04-06_04-13.png,"A man pointing at huge wobbly hand-drawn text 'EXPENSES x25'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130622_a4fe1f22-475f-4076-ad35-ea947846d284.png
76,04:13,04:18,076_04-13_04-18.png,"A man pointing at wobbly text '#2' beside a calendar and a clock.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130623_f018c0a2-be3b-4e34-9da0-041f51628dbc.png
77,04:18,04:23,077_04-18_04-23.png,"A man pointing at a big arrow curving backward to the left, with wobbly text '10%'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130639_29fbc6c4-5748-410b-97fd-59346279a18c.png
78,04:23,04:30,078_04-23_04-30.png,"A man pointing at wobbly text 'TODAY = ?' with an arrow leading to a bullseye goal target.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130642_e4d8f366-f8c7-46a7-ae2e-bbc58c43a314.png
79,04:30,04:35,079_04-30_04-35.png,"A man beside a tiny dot at the start of a very long line stretching to a far away target.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130644_212f1987-19f5-4bc9-adf4-c3c6d0ce82a2.png
80,04:35,04:37,080_04-35_04-37.png,"A man smiling and admiring something with little sparkle marks around his head.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130646_1260403c-06f7-4804-803a-138383d5614a.png
81,04:37,04:43,081_04-37_04-43.png,"A man rolling up his sleeves with a determined face, small numbers floating around him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130648_fb19435e-84a7-4c27-9507-4053af50fa48.png
82,04:43,04:46,082_04-43_04-46.png,"A man pointing at a big wobbly number '3' above three empty square boxes.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130650_b99988c7-e2e1-4319-ad4a-5298b5ef83fc.png
83,04:46,04:49,083_04-46_04-49.png,"A man pointing at wobbly text 'SCENARIO 1' above 'AGE 30'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130652_c76bd022-0fde-46a5-8c16-4d02289ce286.png
84,04:49,04:55,084_04-49_04-55.png,"A man sprinting fast leaning forward with motion lines trailing behind him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130653_2536cffd-fe4b-42f2-a341-5f3bfa71eb44.png
85,04:55,05:01,085_04-55_05-01.png,"A man pointing at wobbly text 'AGE 20' and '10 YRS'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130709_814a51c2-a1be-4abe-904e-aa07d747f6e5.png
86,05:01,05:09,086_05-01_05-09.png,"A man pointing at huge wobbly hand-drawn text '30 to 65 = 35 YRS'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130711_56007a95-6e53-4dad-a4b4-8207b572630f.png
87,05:10,05:20,087_05-10_05-20.png,"A man pointing at huge wobbly hand-drawn text '$175 / MONTH'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130713_15a9f5e2-ba83-4c44-b0be-341f4eac98a6.png
88,05:20,05:22,088_05-20_05-22.png,"A man shrugging casually with both palms up and a simple little smile.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130715_c9119b1f-b34d-4fe6-9bf4-c695a3327e0c.png
89,05:22,05:30,089_05-22_05-30.png,"A man pointing at huge wobbly hand-drawn text '$20,000' with a small coin stack.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130720_70277009-5d4a-4b58-bea6-c0cc092c31db.png
90,05:31,05:41,090_05-31_05-41.png,"A man beside wobbly text '$20K' with an arrow to a big balloon labeled '$1,000,000'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130720_79a5c781-f374-4007-a2ab-89329701895a.png
91,05:41,05:44,091_05-41_05-44.png,"A man with a curious face pointing at wobbly text '$2M?' with a big question mark.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130722_e2df3db9-ae38-4621-bd90-2859e3d08234.png
92,05:44,05:48,092_05-44_05-48.png,"A man pointing at huge wobbly hand-drawn text '$350 / MONTH'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130723_a0a0fc8e-99c5-4b61-bb21-2f8bf64cd7f1.png
93,05:50,05:56,093_05-50_05-56.png,"A man lounging back with hands behind head while a money bag with little gears works beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130739_b367e0e4-1d74-4da1-a225-4337b1c98fde.png
94,05:56,06:07,094_05-56_06-07.png,"A man pointing at wobbly text 'AGE 20' next to a big round clock.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130742_fcd4a630-7dab-489a-9931-a3413a735f43.png
95,06:07,06:10,095_06-07_06-10.png,"A man pointing at wobbly text 'SCENARIO 2' above 'AGE 40'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130743_af27e45b-faec-4032-8fbc-aecdfa3c4383.png
